distnum,distname,type,lastname,middlename,firstname,party,numvotes,voteshare,rejected,totalvotes
35058,Mississauga Centre,validated,Walji,,Sarah,NDP,5173.0,9.6,475.0,54231.0
35059,Mississauga East--Cooksville,validated,Di Carlo,,Anna,ML,178.0,0.3,483.0,53106.0
35059,Mississauga East--Cooksville,validated,Fonseca,,Peter,LPC,27923.0,53.1,483.0,53106.0
35059,Mississauga East--Cooksville,validated,Lizon,,Wladyslaw,CPC,17664.0,33.6,483.0,53106.0
35059,Mississauga East--Cooksville,validated,Rasheed,,Maha,GPC,1578.0,3.0,483.0,53106.0
35059,Mississauga East--Cooksville,validated,Rizvi,,Syed,PPC,637.0,1.2,483.0,53106.0
35059,Mississauga East--Cooksville,validated,Takacs,,Tom,NDP,4643.0,8.8,483.0,53106.0
35060,Mississauga--Erin Mills,validated,Alsabagh,,Hazar,PPC,648.0,1.1,637.0,58899.0
35060,Mississauga--Erin Mills,validated,Boscarino-Gaetano,,Remo,GPC,2147.0,3.7,637.0,58899.0
35060,Mississauga--Erin Mills,validated,Khalid,,Iqra,LPC,31181.0,53.5,637.0,58899.0
35060,Mississauga--Erin Mills,validated,Tariq,,Salman,NDP,5236.0,9.0,637.0,58899.0
35060,Mississauga--Erin Mills,validated,Tawfilis,,Hani,CPC,19050.0,32.7,637.0,58899.0
35061,Mississauga--Lakeshore,validated,Ambler,,Stella,CPC,22740.0,37.3,407.0,61406.0
35061,Mississauga--Lakeshore,validated,Darby,,Carlton,UPC,99.0,0.2,407.0,61406.0
35061,Mississauga--Lakeshore,validated,Laughton,,Adam,NDP,5103.0,8.4,407.0,61406.0
35061,Mississauga--Lakeshore,validated,Spengemann,,Sven,LPC,29526.0,48.4,407.0,61406.0
35061,Mississauga--Lakeshore,validated,Trentelman,,Cynthia,GPC,2814.0,4.6,407.0,61406.0
35061,Mississauga--Lakeshore,validated,Vizitiu,,Eugen,PPC,717.0,1.2,407.0,61406.0
35062,Mississauga--Malton,validated,Bains,,Navdeep,LPC,27890.0,57.5,500.0,49037.0
35062,Mississauga--Malton,validated,Buchanan,,Prudence,UPC,306.0,0.6,500.0,49037.0
35062,Mississauga--Malton,validated,Chilelli,,Frank,ML,90.0,0.2,500.0,49037.0
35062,Mississauga--Malton,validated,Clarke,,Nikki,NDP,6103.0,12.6,500.0,49037.0
35062,Mississauga--Malton,validated,Gora,,Tahir,PPC,369.0,0.8,500.0,49037.0
35062,Mississauga--Malton,validated,Porter,,Christina,GPC,1251.0,2.6,500.0,49037.0
35062,Mississauga--Malton,validated,Varughese,,Tom,CPC,12528.0,25.8,500.0,49037.0
35063,Mississauga--Streetsville,validated,Girguis,,Samir,NDP,6036.0,10.3,437.0,59202.0
35063,Mississauga--Streetsville,validated,Hill,,Chris,GPC,2688.0,4.6,437.0,59202.0
35063,Mississauga--Streetsville,validated,McIver,,Thomas,PPC,706.0,1.2,437.0,59202.0
35063,Mississauga--Streetsville,validated,Melek,,Ghada,CPC,19474.0,33.1,437.0,59202.0
35063,Mississauga--Streetsville,validated,Sikand,,Gagan,LPC,29618.0,50.4,437.0,59202.0
35063,Mississauga--Streetsville,validated,Spizzirri,,Natalie,Animal Protection Party,243.0,0.4,437.0,59202.0
35064,Nepean,validated,Ansari,,Zaff,NDP,9104.0,13.1,407.0,69990.0
35064,Nepean,validated,Arya,,Chandra,LPC,31933.0,45.9,407.0,69990.0
35064,Nepean,validated,Cooke,,Jean-Luc,GPC,4379.0,6.3,407.0,69990.0
35064,Nepean,validated,Hooda,,Azim,PPC,687.0,1.0,407.0,69990.0
35064,Nepean,validated,St. Louis,,Brian,CPC,23320.0,33.5,407.0,69990.0
35064,Nepean,validated,Wang,,Dustan,Communist,160.0,0.2,407.0,69990.0
35065,Newmarket--Aurora,validated,Bauer,,Walter,GPC,3551.0,5.8,424.0,61884.0
35065,Newmarket--Aurora,validated,Baxter,,Dorian,PC Party,901.0,1.5,424.0,61884.0
35065,Newmarket--Aurora,validated,Brown,,Lois,CPC,23252.0,37.8,424.0,61884.0
35065,Newmarket--Aurora,validated,Goble,,Laurie,Parti Rhinocéros Party,104.0,0.2,424.0,61884.0
35065,Newmarket--Aurora,validated,Kelly,,Yvonne,NDP,6576.0,10.7,424.0,61884.0
35065,Newmarket--Aurora,validated,McCaughtrie,,Andrew,PPC,588.0,1.0,424.0,61884.0
35065,Newmarket--Aurora,validated,Van Bynen,,Tony,LPC,26488.0,43.1,424.0,61884.0
35066,Niagara Centre,validated,Allen,,Malcolm,NDP,15469.0,26.7,539.0,58502.0
35066,Niagara Centre,validated,Badawey,,Vance,LPC,20292.0,35.0,539.0,58502.0
35066,Niagara Centre,validated,Bylsma,,Nic,Christian Heritage Party,308.0,0.5,539.0,58502.0
35066,Niagara Centre,validated,Jeffs,,April,CPC,17987.0,31.0,539.0,58502.0
35066,Niagara Centre,validated,Sainz-Nieto,,Andrew,PPC,776.0,1.3,539.0,58502.0
35066,Niagara Centre,validated,Tomaino,,Michael,GPC,3054.0,5.3,539.0,58502.0
35066,Niagara Centre,validated,Walker,,Robert,ML,77.0,0.1,539.0,58502.0
35067,Niagara Falls,validated,Baldinelli,,Tony,CPC,24751.0,35.5,636.0,70370.0
35067,Niagara Falls,validated,Barker,,Brian,NDP,12566.0,18.0,636.0,70370.0
35067,Niagara Falls,validated,Kaiser,,Andrea,LPC,22690.0,32.5,636.0,70370.0
35067,Niagara Falls,validated,O'Connor,,Sandra,GPC,3404.0,4.9,636.0,70370.0
35067,Niagara Falls,validated,O'Connor,,Tricia,Christian Heritage Party,358.0,0.5,636.0,70370.0
35067,Niagara Falls,validated,Strange,,Mike,Independent,4997.0,7.2,636.0,70370.0
35067,Niagara Falls,validated,Taylor,,Alexander,PPC,968.0,1.4,636.0,70370.0
35068,Niagara West,validated,Allison,,Dean,CPC,24447.0,45.3,252.0,54176.0
35068,Niagara West,validated,Bingham,,Ian,LPC,17429.0,32.3,252.0,54176.0
35068,Niagara West,validated,Jonker,,Harold,Christian Heritage Party,1019.0,1.9,252.0,54176.0
35068,Niagara West,validated,Morton,,Miles,PPC,869.0,1.6,252.0,54176.0
35068,Niagara West,validated,Rahman,,Nameer,NDP,6540.0,12.1,252.0,54176.0
35068,Niagara West,validated,Teather,,Terry,GPC,3620.0,6.7,252.0,54176.0
35069,Nickel Belt,validated,Laamanen,,Aino,CPC,10343.0,21.2,298.0,49146.0
35069,Nickel Belt,validated,Lalonde,,Casey,GPC,2644.0,5.4,298.0,49146.0
35069,Nickel Belt,validated,Paavola,,Mikko,PPC,1159.0,2.4,298.0,49146.0
35069,Nickel Belt,validated,Paquette,,Stef,NDP,15656.0,32.1,298.0,49146.0
35069,Nickel Belt,validated,Serré,,Marc G,LPC,19046.0,39.0,298.0,49146.0
35070,Nipissing--Timiskaming,validated,Boulet,,Rob,NDP,9784.0,20.5,407.0,48134.0
35070,Nipissing--Timiskaming,validated,Carr,,Jordy,CPC,12984.0,27.2,407.0,48134.0
35070,Nipissing--Timiskaming,validated,Gomm,,Alex,GPC,3111.0,6.5,407.0,48134.0
35070,Nipissing--Timiskaming,validated,King,,Mark,PPC,2496.0,5.2,407.0,48134.0
35070,Nipissing--Timiskaming,validated,Rota,,Anthony,LPC,19352.0,40.5,407.0,48134.0
35071,Northumberland--Peterborough South,validated,Lawrence,,Philip,CPC,27385.0,39.7,484.0,69445.0
35071,Northumberland--Peterborough South,validated,MacDonald,,Mallory,NDP,9615.0,13.9,484.0,69445.0
35071,Northumberland--Peterborough South,validated,Rudd,,Kim,LPC,24977.0,36.2,484.0,69445.0
35071,Northumberland--Peterborough South,validated,Vaughan,,Frank,PPC,1460.0,2.1,484.0,69445.0
35071,Northumberland--Peterborough South,validated,Wheeldon,,Jeff,GPC,5524.0,8.0,484.0,69445.0
35072,Oakville,validated,Adamo,,Jerome,NDP,4928.0,7.5,487.0,65888.0
35072,Oakville,validated,Anand,,Anita,LPC,30265.0,46.3,487.0,65888.0
35072,Oakville,validated,Elwick,,James,GPC,3704.0,5.7,487.0,65888.0
35072,Oakville,validated,Meaney,,JD,PPC,798.0,1.2,487.0,65888.0
35072,Oakville,validated,Pereira,,Sushila,Christian Heritage Party,145.0,0.2,487.0,65888.0
35072,Oakville,validated,Young,,Terence,CPC,25561.0,39.1,487.0,65888.0
35073,Oakville North--Burlington,validated,Damoff,,Pam,LPC,33597.0,48.3,412.0,70035.0
35073,Oakville North--Burlington,validated,Dion,,Nicolas,NDP,5866.0,8.4,412.0,70035.0
35073,Oakville North--Burlington,validated,Houghton,,Michael,GPC,2925.0,4.2,412.0,70035.0
35073,Oakville North--Burlington,validated,Jubinville,,Gilbert Joseph,PPC,751.0,1.1,412.0,70035.0
35073,Oakville North--Burlington,validated,Weir,,Sean,CPC,26484.0,38.0,412.0,70035.0
35074,Oshawa,validated,Carrie,,Colin,CPC,24087.0,38.9,414.0,62397.0
35074,Oshawa,validated,Hossain,,Afroza,LPC,15750.0,25.4,414.0,62397.0
35074,Oshawa,validated,Mackenzie,,Eric,PPC,1215.0,2.0,414.0,62397.0
35074,Oshawa,validated,Panylo,,Shailene,NDP,17668.0,28.5,414.0,62397.0
35074,Oshawa,validated,Ramsden,,Jovannah,GPC,3151.0,5.1,414.0,62397.0
35074,Oshawa,validated,Tomlinson,,Jeff,Communist,112.0,0.2,414.0,62397.0
35075,Ottawa Centre,validated,Bertrand,,Shelby,Animal Protection Party,207.0,0.3,482.0,79384.0
35075,Ottawa Centre,validated,Clemenhagen,,Carol,CPC,9920.0,12.6,482.0,79384.0
35075,Ottawa Centre,validated,Corcoran,,Coreen,Libertarian,360.0,0.5,482.0,79384.0
35075,Ottawa Centre,validated,Jones,,Chris G,Independent,177.0,0.2,482.0,79384.0
35075,Ottawa Centre,validated,Keller-Herzog,,Angela,GPC,5837.0,7.4,482.0,79384.0
35075,Ottawa Centre,validated,Leriche,,Marie-Chantal,Christian Heritage Party,198.0,0.3,482.0,79384.0
35075,Ottawa Centre,validated,McKenna,,Catherine,LPC,38391.0,48.7,482.0,79384.0
35075,Ottawa Centre,validated,Ryan,,Stuart,Communist,111.0,0.1,482.0,79384.0
35075,Ottawa Centre,validated,Sevilla,,Merylee,PPC,720.0,0.9,482.0,79384.0
35075,Ottawa Centre,validated,Taman,,Emilie,NDP,22916.0,29.0,482.0,79384.0
35075,Ottawa Centre,validated,Vo,,Giang Ha Thu,Independent,65.0,0.1,482.0,79384.0
35076,Orléans,validated,Bertschi,,David,CPC,22984.0,28.2,585.0,81995.0
35076,Orléans,validated,Lalonde,,Marie-France,LPC,44183.0,54.3,585.0,81995.0
35076,Orléans,validated,Petersen,,Michelle,GPC,3829.0,4.7,585.0,81995.0
35076,Orléans,validated,Saint-Fleur,,Roger,PPC,986.0,1.2,585.0,81995.0
35076,Orléans,validated,Wiens,,Jacqui,NDP,9428.0,11.6,585.0,81995.0
35077,Ottawa South,validated,Bolaños,,Rodrigo André,PPC,717.0,1.1,574.0,65950.0
35077,Ottawa South,validated,Bouragba,,Ahmed,Independent,141.0,0.2,574.0,65950.0
35077,Ottawa South,validated,Gay,,Morgan,NDP,10457.0,16.0,574.0,65950.0
35077,Ottawa South,validated,Laith,,Sarmad,Independent,87.0,0.1,574.0,65950.0
35077,Ottawa South,validated,McGuinty,,David,LPC,34205.0,52.3,574.0,65950.0
35077,Ottawa South,validated,Schram,,Les,GPC,3645.0,5.6,574.0,65950.0
35077,Ottawa South,validated,Tannis,,Eli,CPC,16025.0,24.5,574.0,65950.0
35077,Ottawa South,validated,Wasslen,,Larry,Communist,99.0,0.2,574.0,65950.0
35078,Ottawa--Vanier,validated,Altman,,Joel,Independent,211.0,0.3,699.0,64580.0
35078,Ottawa--Vanier,validated,Bernard,,Joel E.,CPC,11118.0,17.4,699.0,64580.0
35078,Ottawa--Vanier,validated,Durst,,Paul,PPC,1064.0,1.7,699.0,64580.0
35078,Ottawa--Vanier,validated,Fortier,,Mona,LPC,32679.0,51.2,699.0,64580.0
35078,Ottawa--Vanier,validated,Legeais,,Christian,ML,59.0,0.1,699.0,64580.0
35078,Ottawa--Vanier,validated,McHugh,,Daniel James,Independent,94.0,0.1,699.0,64580.0
35078,Ottawa--Vanier,validated,Mercier,,Stéphanie,NDP,13516.0,21.2,699.0,64580.0
35078,Ottawa--Vanier,validated,Miller,,Derek,Parti Rhinocéros Party,229.0,0.4,699.0,64580.0
35078,Ottawa--Vanier,validated,Ngabirano,,Oriana,GPC,4796.0,7.5,699.0,64580.0
35078,Ottawa--Vanier,validated,Paquette,,Michelle,Communist,115.0,0.2,699.0,64580.0
35079,Ottawa West--Nepean,validated,Abdi,,Abdul,CPC,16876.0,27.1,602.0,62808.0
35079,Ottawa West--Nepean,validated,Cama,,Vincent,Communist,103.0,0.2,602.0,62808.0
35079,Ottawa West--Nepean,validated,Guevorkian,,Serge,PPC,839.0,1.3,602.0,62808.0
35079,Ottawa West--Nepean,validated,Lin,,Nick,ML,48.0,0.1,602.0,62808.0
35079,Ottawa West--Nepean,validated,MacEwen,,Angella,NDP,11646.0,18.7,602.0,62808.0
35079,Ottawa West--Nepean,validated,Moore,,Butch,No Affiliation,71.0,0.1,602.0,62808.0
35079,Ottawa West--Nepean,validated,Mulligan,,Sean,Christian Heritage Party,351.0,0.6,602.0,62808.0
35079,Ottawa West--Nepean,validated,Stibbe,,David,GPC,3894.0,6.3,602.0,62808.0
35079,Ottawa West--Nepean,validated,Vandenbeld,,Anita,LPC,28378.0,45.6,602.0,62808.0
35080,Oxford,validated,Aldred,,Melody,Christian Heritage Party,986.0,1.6,528.0,61419.0
35080,Oxford,validated,Birtch-Carriere,,Lisa,GPC,4770.0,7.8,528.0,61419.0
35080,Oxford,validated,Chambers,,Matthew,NDP,12306.0,20.2,528.0,61419.0
35080,Oxford,validated,Knight,,Brendan,LPC,11745.0,19.3,528.0,61419.0
35080,Oxford,validated,MacKenzie,,Dave,CPC,29310.0,48.1,528.0,61419.0
35080,Oxford,validated,Martin,,Wendy,PPC,1774.0,2.9,528.0,61419.0
35081,Parkdale--High Park,validated,Capra,,Nick,GPC,3916.0,6.4,382.0,61269.0
35081,Parkdale--High Park,validated,Gershuny,,Lorne,ML,43.0,0.1,382.0,61269.0
35081,Parkdale--High Park,validated,Pabani,,Alykhan,Communist,119.0,0.2,382.0,61269.0
35081,Parkdale--High Park,validated,Parker,,Terry,Radical Marijuana,119.0,0.2,382.0,61269.0
35081,Parkdale--High Park,validated,Pham,,Adam,CPC,8015.0,13.2,382.0,61269.0
35081,Parkdale--High Park,validated,Taylor,,Paul,NDP,19180.0,31.5,382.0,61269.0
35081,Parkdale--High Park,validated,Virani,,Arif,LPC,28852.0,47.4,382.0,61269.0
35081,Parkdale--High Park,validated,Wycliffe,,Greg,PPC,643.0,1.1,382.0,61269.0
35082,Parry Sound--Muskoka,validated,Aitchison,,Scott,CPC,22845.0,41.8,392.0,55055.0
35082,Parry Sound--Muskoka,validated,Cowie,,Trisha,LPC,16615.0,30.4,392.0,55055.0
35082,Parry Sound--Muskoka,validated,Miller,,Gord,GPC,8409.0,15.4,392.0,55055.0
35082,Parry Sound--Muskoka,validated,Predie Jr,,Daniel,Independent,377.0,0.7,392.0,55055.0
35082,Parry Sound--Muskoka,validated,Young,,Tom,NDP,6417.0,11.7,392.0,55055.0
35083,Perth--Wellington,validated,DeVries,,Irma,Christian Heritage Party,733.0,1.3,381.0,55675.0
35083,Perth--Wellington,validated,Fuhr,,Roger,PPC,894.0,1.6,381.0,55675.0
35083,Perth--Wellington,validated,Krauter,,Geoff,NDP,8094.0,14.6,381.0,55675.0
35083,Perth--Wellington,validated,Mitchell,,Pirie,LPC,15002.0,27.1,381.0,55675.0
35083,Perth--Wellington,validated,Nater,,John,CPC,25622.0,46.3,381.0,55675.0
35083,Perth--Wellington,validated,Simmons,,Collan,GPC,4949.0,9.0,381.0,55675.0
35084,Peterborough--Kawartha,validated,Bowers,,Robert M,Independent,180.0,0.3,448.0,70249.0
35084,Peterborough--Kawartha,validated,MacGregor,,Andrew,GPC,4930.0,7.1,448.0,70249.0
35084,Peterborough--Kawartha,validated,Monsef,,Maryam,LPC,27400.0,39.3,448.0,70249.0
35084,Peterborough--Kawartha,validated,Murphy,,Alexander,PPC,890.0,1.3,448.0,70249.0
35084,Peterborough--Kawartha,validated,Ranney,,Ken,Stop Climate Change,172.0,0.2,448.0,70249.0
35084,Peterborough--Kawartha,validated,Shaw,,Candace,NDP,11872.0,17.0,448.0,70249.0
35084,Peterborough--Kawartha,validated,Skinner,,Michael,CPC,24357.0,34.9,448.0,70249.0
35085,Pickering--Uxbridge,validated,Chisu,,Corneliu,PPC,1265.0,2.0,407.0,63902.0
35085,Pickering--Uxbridge,validated,Forint,,Peter,GPC,3799.0,6.0,407.0,63902.0
35085,Pickering--Uxbridge,validated,Higdon,,Eileen,NDP,7582.0,11.9,407.0,63902.0
35085,Pickering--Uxbridge,validated,Musarat,,Cyma,CPC,18462.0,29.1,407.0,63902.0
35085,Pickering--Uxbridge,validated,O'Connell,,Jennifer,LPC,32387.0,51.0,407.0,63902.0
35086,Renfrew--Nipissing--Pembroke,validated,Ainsworth,,David,PPC,1463.0,2.5,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Cherrin,,Robert,VCP,358.0,0.6,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Criger,,Dan,Independent,1125.0,1.9,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Davis,,Jonathan,Independent,200.0,0.3,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Gallant,,Cheryl,CPC,31080.0,52.7,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Jones-Whyte,,Eileen,NDP,8786.0,14.9,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Klietsch,,Stefan,Libertarian,266.0,0.5,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Kumar,,Dheerendra,Independent,917.0,1.6,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Marini,,Ruben,LPC,11532.0,19.6,471.0,59428.0
35086,Renfrew--Nipissing--Pembroke,validated,Pineau,,Ian,GPC,3230.0,5.5,471.0,59428.0
35087,Richmond Hill,validated,DeVita,,Adam,NDP,4425.0,8.8,584.0,50733.0
35087,Richmond Hill,validated,Jowhari,,Majid,LPC,21804.0,43.5,584.0,50733.0
35087,Richmond Hill,validated,Kohli,,Ichha,GPC,1695.0,3.4,584.0,50733.0
35087,Richmond Hill,validated,Menegakis,,Costas,CPC,21592.0,43.1,584.0,50733.0
35087,Richmond Hill,validated,Tvorogov,,Igor,PPC,507.0,1.0,584.0,50733.0
35087,Richmond Hill,validated,Wevers,,Otto,Parti Rhinocéros Party,126.0,0.3,584.0,50733.0
35088,Carleton,validated,Hua,,Kevin,NDP,6479.0,9.3,408.0,69767.0
35088,Carleton,validated,Kubanek,,Gordon,GPC,3423.0,4.9,408.0,69767.0
35088,Carleton,validated,Musende,,Alain,PPC,792.0,1.1,408.0,69767.0
35088,Carleton,validated,Poilievre,,Pierre,CPC,32147.0,46.3,408.0,69767.0
35088,Carleton,validated,Rodgers,,Chris,LPC,26518.0,38.2,408.0,69767.0
35089,St. Catharines,validated,Bittle,,Chris,LPC,24183.0,40.2,506.0,60619.0
35089,St. Catharines,validated,DeRoo,,Allan,PPC,826.0,1.4,506.0,60619.0
35089,St. Catharines,validated,Mason,,Travis,GPC,3695.0,6.1,506.0,60619.0
35089,St. Catharines,validated,Van Meer,,Dennis,NDP,12431.0,20.7,506.0,60619.0
35089,St. Catharines,validated,Waler,,Krystina,CPC,18978.0,31.6,506.0,60619.0
35090,Toronto--St. Paul's,validated,Bennett,,Carolyn,LPC,32494.0,54.3,384.0,60218.0
35090,Toronto--St. Paul's,validated,Climenhaga,,Sarah,GPC,4042.0,6.8,384.0,60218.0
35090,Toronto--St. Paul's,validated,Kellen,,John,PPC,923.0,1.5,384.0,60218.0
35090,Toronto--St. Paul's,validated,Mukherjee,,Alok,NDP,9442.0,15.8,384.0,60218.0
35090,Toronto--St. Paul's,validated,Truesdell,,Jae,CPC,12933.0,21.6,384.0,60218.0
35091,Sarnia--Lambton,validated,Everaert,,Brian,PPC,1587.0,2.7,400.0,58316.0
35091,Sarnia--Lambton,validated,Gladu,,Marilyn,CPC,28623.0,49.4,400.0,58316.0
35091,Sarnia--Lambton,validated,Kilner,,Adam,NDP,12644.0,21.8,400.0,58316.0
35091,Sarnia--Lambton,validated,Laird,,Thomas,Christian Heritage Party,531.0,0.9,400.0,58316.0
35091,Sarnia--Lambton,validated,Lemieux,,Carmen,LPC,12041.0,20.8,400.0,58316.0
35091,Sarnia--Lambton,validated,Smith,,Peter Robert,GPC,2490.0,4.3,400.0,58316.0
35092,Sault Ste. Marie,validated,McCleary,,Sara,NDP,9459.0,22.7,337.0,42037.0
35092,Sault Ste. Marie,validated,McLean,,Geo,GPC,1809.0,4.3,337.0,42037.0
35092,Sault Ste. Marie,validated,Sheehan,,Terry,LPC,16284.0,39.1,337.0,42037.0
35092,Sault Ste. Marie,validated,Spina,,Sonny,CPC,13407.0,32.2,337.0,42037.0
35092,Sault Ste. Marie,validated,Zuccato,,Amy,PPC,741.0,1.8,337.0,42037.0
35093,Scarborough--Agincourt,validated,Hu,,Sean,CPC,15492.0,37.0,476.0,42290.0
35093,Scarborough--Agincourt,validated,Internicola,,Anthony,PPC,521.0,1.2,476.0,42290.0
35093,Scarborough--Agincourt,validated,Julius,,Larisa,NDP,3636.0,8.7,476.0,42290.0
35093,Scarborough--Agincourt,validated,Ramdeen,,Randi,GPC,1050.0,2.5,476.0,42290.0
35093,Scarborough--Agincourt,validated,Yip,,Jean,LPC,21115.0,50.5,476.0,42290.0
35094,Scarborough Centre,validated,Cannis,,John,Independent,2524.0,5.4,638.0,47194.0
35094,Scarborough Centre,validated,Chaudhry,,Irshad,CPC,10387.0,22.3,638.0,47194.0
35094,Scarborough Centre,validated,Hakimzadah,,Dordana,GPC,1336.0,2.9,638.0,47194.0
35094,Scarborough Centre,validated,Kamal,,Faiz,NDP,5452.0,11.7,638.0,47194.0
35094,Scarborough Centre,validated,Vijeyaratnam,,Jeremiah,PPC,1162.0,2.5,638.0,47194.0
35094,Scarborough Centre,validated,Zahid,,Salma,LPC,25695.0,55.2,638.0,47194.0
35095,Scarborough--Guildwood,validated,Abara,,Stephen,Independent,70.0,0.2,580.0,43322.0
35095,Scarborough--Guildwood,validated,Alvi,,Farhan,CFF - Canada's Fourth Front,55.0,0.1,580.0,43322.0
35095,Scarborough--Guildwood,validated,Clarke,,Kevin,Independent,112.0,0.3,580.0,43322.0
35095,Scarborough--Guildwood,validated,Holding,,Kathleen Marie,Independent,70.0,0.2,580.0,43322.0
35095,Scarborough--Guildwood,validated,Jani,,Jigna,PPC,648.0,1.5,580.0,43322.0
35095,Scarborough--Guildwood,validated,McKay,,John,LPC,26123.0,61.1,580.0,43322.0
35095,Scarborough--Guildwood,validated,McMahon,,Tara,GPC,1220.0,2.9,580.0,43322.0
35095,Scarborough--Guildwood,validated,Spencer,,Michelle,NDP,4806.0,11.2,580.0,43322.0
35095,Scarborough--Guildwood,validated,Stefanis,,Gus,Nationalist,85.0,0.2,580.0,43322.0
35095,Scarborough--Guildwood,validated,Thuraisingham,,Quintus,CPC,9553.0,22.4,580.0,43322.0
35096,Scarborough North,validated,Chen,,Shaun,LPC,20911.0,53.6,385.0,39422.0
35096,Scarborough North,validated,Chen,,Yan,NDP,5039.0,12.9,385.0,39422.0
35096,Scarborough North,validated,Guerrier,,Jude,PPC,370.0,0.9,385.0,39422.0
35096,Scarborough North,validated,Kong,,David,CPC,11838.0,30.3,385.0,39422.0
35096,Scarborough North,validated,Robinson,,Janet,UPC,83.0,0.2,385.0,39422.0
35096,Scarborough North,validated,Velez,,Avery,GPC,796.0,2.0,385.0,39422.0
35097,Scarborough--Rouge Park,validated,Anandasangaree,,Gary,LPC,31360.0,62.2,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Hamilton,,Jessica,GPC,2330.0,4.6,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Kwok,,Kingsley,NDP,5801.0,11.5,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Sally,,Dilano,PPC,467.0,0.9,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Singh,,Bobby,CPC,10115.0,20.1,322.0,50748.0
35097,Scarborough--Rouge Park,validated,Theodoru,,Mark,Christian Heritage Party,353.0,0.7,322.0,50748.0
35098,Scarborough Southwest,validated,Blair,,Bill,LPC,28965.0,57.2,449.0,51084.0
35098,Scarborough Southwest,validated,Cain,,Amanda,GPC,2477.0,4.9,449.0,51084.0
35098,Scarborough Southwest,validated,Eratostene,,Italo,PPC,590.0,1.2,449.0,51084.0
35098,Scarborough Southwest,validated,Fawcett Smith,,Kimberly,CPC,10502.0,20.7,449.0,51084.0
35098,Scarborough Southwest,validated,Luisi,,Simon,Animal Protection Party,236.0,0.5,449.0,51084.0
35098,Scarborough Southwest,validated,McCrady,,Keith,NDP,7865.0,15.5,449.0,51084.0
35099,Simcoe--Grey,validated,D'Angelo,,Tony,VCP,305.0,0.4,492.0,76001.0
35099,Simcoe--Grey,validated,Dowdall,,Terry,CPC,32812.0,43.5,492.0,76001.0
35099,Simcoe--Grey,validated,Jackson,,Sherri,GPC,8589.0,11.4,492.0,76001.0
35099,Simcoe--Grey,validated,Kenney,,Lorne,LPC,23925.0,31.7,492.0,76001.0
35099,Simcoe--Grey,validated,Matthews,,Ilona,NDP,8462.0,11.2,492.0,76001.0
35099,Simcoe--Grey,validated,Sommer,,Richard,PPC,1416.0,1.9,492.0,76001.0
35100,Simcoe North,validated,Belcourt,,Angelique,NDP,8850.0,14.1,358.0,63136.0
35100,Simcoe North,validated,Brown,,Chris,Christian Heritage Party,341.0,0.5,358.0,63136.0
35100,Simcoe North,validated,Hawes,,Gerry,LPC,19310.0,30.8,358.0,63136.0
35100,Simcoe North,validated,Makk,,Stephen,PPC,1154.0,1.8,358.0,63136.0
35100,Simcoe North,validated,Powell,,Valerie,GPC,5882.0,9.4,358.0,63136.0
35100,Simcoe North,validated,Stanton,,Bruce,CPC,27241.0,43.4,358.0,63136.0
35101,Spadina--Fort York,validated,Fang,,Frank,CPC,10680.0,17.6,339.0,60989.0
35101,Spadina--Fort York,validated,Maher,,Dean,GPC,3174.0,5.2,339.0,60989.0
35101,Spadina--Fort York,validated,Ramirez,,Marcela,Independent,114.0,0.2,339.0,60989.0
35101,Spadina--Fort York,validated,Stewart,,Robert,PPC,672.0,1.1,339.0,60989.0
35101,Spadina--Fort York,validated,Vaughan,,Adam,LPC,33822.0,55.8,339.0,60989.0
35101,Spadina--Fort York,validated,Yoon,,Diana,NDP,12188.0,20.1,339.0,60989.0
35102,Stormont--Dundas--South Glengarry,validated,Aman,,Raheem,GPC,2126.0,4.0,533.0,54244.0
35102,Stormont--Dundas--South Glengarry,validated,Duncan,,Eric,CPC,28976.0,53.9,533.0,54244.0
35102,Stormont--Dundas--South Glengarry,validated,Megill,,Heather,LPC,13767.0,25.6,533.0,54244.0
35102,Stormont--Dundas--South Glengarry,validated,Schmitz,,Kelsey Catherine,NDP,7674.0,14.3,533.0,54244.0
35102,Stormont--Dundas--South Glengarry,validated,Trimm,,Sabile,PPC,1168.0,2.2,533.0,54244.0
35103,Sudbury,validated,Crumplin,,Bill,GPC,3225.0,6.7,317.0,48294.0
35103,Sudbury,validated,Lalonde,,Chanel,Animal Protection Party,282.0,0.6,317.0,48294.0
35103,Sudbury,validated,Lefebvre,,Paul,LPC,19643.0,40.9,317.0,48294.0
35103,Sudbury,validated,Mairs,,Beth,NDP,13885.0,28.9,317.0,48294.0
