distnum,distname,type,lastname,middlename,firstname,party,numvotes,voteshare,rejected,totalvotes
24013,Thérèse-De Blainville,validated,Ayoub,,Ramez,Liberal,20988.0,35.8,933.0,59482.0
24013,Thérèse-De Blainville,validated,Beaudet,,Normand,Green Party,2710.0,4.6,933.0,59482.0
24013,Thérèse-De Blainville,validated,Chabot,,Louise,Bloc Québécois,24486.0,41.8,933.0,59482.0
24013,Thérèse-De Blainville,validated,Fournier,,Marie Claude,Conservative,5264.0,9.0,933.0,59482.0
24013,Thérèse-De Blainville,validated,Lamontagne,,Alain,Parti Rhinocéros Party,215.0,0.4,933.0,59482.0
24013,Thérèse-De Blainville,validated,Mounanga,,Désiré,People's Party,366.0,0.6,933.0,59482.0
24013,Thérèse-De Blainville,validated,Piano,,Andy,Independent,89.0,0.2,933.0,59482.0
24013,Thérèse-De Blainville,validated,Wolker,,Hannah,NDP-New Democratic Party,4431.0,7.6,933.0,59482.0
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Albert,,Clifford,People's Party,384.0,0.6,913.0,61696.0
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Barsalou-Duval,,Xavier,Bloc Québécois,31009.0,51.0,913.0,61696.0
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Chalifoux,,Simon,Liberal,17333.0,28.5,913.0,61696.0
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Daviault,,Mathieu,Conservative,4910.0,8.1,913.0,61696.0
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,English,,Sean,NDP-New Democratic Party,4192.0,6.9,913.0,61696.0
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Gariépy,,Dany,Green Party,2955.0,4.9,913.0,61696.0
24015,Bourassa,validated,Ashe,,Payton,Green Party,1343.0,3.3,1009.0,41360.0
24015,Bourassa,validated,Di Iorio,,Joseph,Independent,212.0,0.5,1009.0,41360.0
24015,Bourassa,validated,Dubourg,,Emmanuel,Liberal,23231.0,57.6,1009.0,41360.0
24015,Bourassa,validated,Lamour,,Konrad,NDP-New Democratic Party,3204.0,7.9,1009.0,41360.0
24015,Bourassa,validated,Lavoie,,Anne-Marie,Bloc Québécois,9043.0,22.4,1009.0,41360.0
24015,Bourassa,validated,Lefebvre,,Catherine,Conservative,2899.0,7.2,1009.0,41360.0
24015,Bourassa,validated,Léger,,Louis,People's Party,347.0,0.9,1009.0,41360.0
24015,Bourassa,validated,Roy,,Françoise,ML,72.0,0.2,1009.0,41360.0
24016,Brome--Missisquoi,validated,Allard,,Monique,Bloc Québécois,21152.0,34.4,962.0,62403.0
24016,Brome--Missisquoi,validated,Bessette,,Lyne,Liberal,23450.0,38.2,962.0,62403.0
24016,Brome--Missisquoi,validated,Cloutier,,Steeve,Parti Rhinocéros Party,310.0,0.5,962.0,62403.0
24016,Brome--Missisquoi,validated,Cotton,,Lawrence,VCP,187.0,0.3,962.0,62403.0
24016,Brome--Missisquoi,validated,Côté,,Bruno,Conservative,7697.0,12.5,962.0,62403.0
24016,Brome--Missisquoi,validated,Dallaire,,Normand,Green Party,3302.0,5.4,962.0,62403.0
24016,Brome--Missisquoi,validated,Jetté,,Sylvie,NDP-New Democratic Party,4887.0,8.0,962.0,62403.0
24016,Brome--Missisquoi,validated,Poulin,,François,People's Party,456.0,0.7,962.0,62403.0
24017,Brossard--Saint-Lambert,validated,Audet,,Marc,NDP-New Democratic Party,5410.0,9.5,657.0,57309.0
24017,Brossard--Saint-Lambert,validated,De Luca,,Grégory,Green Party,2935.0,5.2,657.0,57309.0
24017,Brossard--Saint-Lambert,validated,Diotte,,Marie-Claude,Bloc Québécois,11131.0,19.6,657.0,57309.0
24017,Brossard--Saint-Lambert,validated,Hoa,,Glenn,Conservative,6112.0,10.8,657.0,57309.0
24017,Brossard--Saint-Lambert,validated,Mendès,,Alexandra,Liberal,30537.0,53.9,657.0,57309.0
24017,Brossard--Saint-Lambert,validated,Nassif,,Sam,People's Party,527.0,0.9,657.0,57309.0
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Blanchette-Joncas,,Maxime,Bloc Québécois,17314.0,37.8,758.0,46525.0
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Brassard-Fortin,,Nancy,Conservative,4073.0,8.9,758.0,46525.0
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Caron,,Guy,NDP-New Democratic Party,13050.0,28.5,758.0,46525.0
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Lacombe,,Pierre,People's Party,232.0,0.5,758.0,46525.0
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Picker-Paquin,,Lysane,Parti Rhinocéros Party,179.0,0.4,758.0,46525.0
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Pilon,,Chantal,Liberal,10095.0,22.1,758.0,46525.0
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Rioux,,Jocelyn,Green Party,824.0,1.8,758.0,46525.0
24019,Charlesbourg--Haute-Saint-Charles,validated,Bourdeau,,Guillaume,NDP-New Democratic Party,4554.0,7.7,1264.0,60360.0
24019,Charlesbourg--Haute-Saint-Charles,validated,Coly,,René-Paul,Liberal,12584.0,21.3,1264.0,60360.0
24019,Charlesbourg--Haute-Saint-Charles,validated,D'Eer,,Alain,Bloc Québécois,16053.0,27.2,1264.0,60360.0
24019,Charlesbourg--Haute-Saint-Charles,validated,Moisan-Domm,,Samuel,Green Party,2042.0,3.5,1264.0,60360.0
24019,Charlesbourg--Haute-Saint-Charles,validated,Paul-Hus,,Pierre,Conservative,22484.0,38.0,1264.0,60360.0
24019,Charlesbourg--Haute-Saint-Charles,validated,Pronovost,,Joey,People's Party,1379.0,2.3,1264.0,60360.0
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Bernier,,Raymond,No Affiliation,1335.0,2.6,976.0,51611.0
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Boucher,,Sylvie,Conservative,15044.0,29.7,976.0,51611.0
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Briand,,Gérard,NDP-New Democratic Party,2841.0,5.6,976.0,51611.0
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Desbiens,,Caroline,Bloc Québécois,18407.0,36.4,976.0,51611.0
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Fortin,,Manon,Liberal,10608.0,20.9,976.0,51611.0
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Guertin,,Richard,Green Party,1355.0,2.7,976.0,51611.0
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Parent,,Jean-Claude,People's Party,1045.0,2.1,976.0,51611.0
24021,Châteauguay--Lacolle,validated,Benoit,,Jeff,People's Party,563.0,1.1,1071.0,53473.0
24021,Châteauguay--Lacolle,validated,Chénier,,Pierre,ML,64.0,0.1,1071.0,53473.0
24021,Châteauguay--Lacolle,validated,Gagnon,,Marc,Pour l'Indépendance du Québec,393.0,0.7,1071.0,53473.0
24021,Châteauguay--Lacolle,validated,Haddad,,Meryam,Green Party,1929.0,3.7,1071.0,53473.0
24021,Châteauguay--Lacolle,validated,Lalime,,Marika,NDP-New Democratic Party,4005.0,7.6,1071.0,53473.0
24021,Châteauguay--Lacolle,validated,Laplante,,Hugues,Conservative,5851.0,11.2,1071.0,53473.0
24021,Châteauguay--Lacolle,validated,Shanahan,,Brenda,Liberal,20118.0,38.4,1071.0,53473.0
24021,Châteauguay--Lacolle,validated,Valdivia,,Claudia,Bloc Québécois,19479.0,37.2,1071.0,53473.0
24022,Chicoutimi--Le Fjord,validated,Bélanger,,Line,Parti Rhinocéros Party,299.0,0.7,925.0,44806.0
24022,Chicoutimi--Le Fjord,validated,Dautovic,,Dajana,Liberal,7504.0,17.1,925.0,44806.0
24022,Chicoutimi--Le Fjord,validated,Girard,,Stéphane,NDP-New Democratic Party,2855.0,6.5,925.0,44806.0
24022,Chicoutimi--Le Fjord,validated,Martel,,Richard,Conservative,16155.0,36.8,925.0,44806.0
24022,Chicoutimi--Le Fjord,validated,Tremblay,,Valérie,Bloc Québécois,15321.0,34.9,925.0,44806.0
24022,Chicoutimi--Le Fjord,validated,Voyer,,Jimmy,People's Party,359.0,0.8,925.0,44806.0
24022,Chicoutimi--Le Fjord,validated,Youde,,Lynda,Green Party,1388.0,3.2,925.0,44806.0
24023,Compton--Stanstead,validated,Benoît,,David,Bloc Québécois,18571.0,31.9,988.0,59225.0
24023,Compton--Stanstead,validated,Bibeau,,Marie-Claude,Liberal,21731.0,37.3,988.0,59225.0
24023,Compton--Stanstead,validated,Mathieu Chauvette,,Naomie,NDP-New Democratic Party,5607.0,9.6,988.0,59225.0
24023,Compton--Stanstead,validated,Mc Neil,,Jessy,Conservative,8446.0,14.5,988.0,59225.0
24023,Compton--Stanstead,validated,Reed,,Paul,People's Party,586.0,1.0,988.0,59225.0
24023,Compton--Stanstead,validated,Rousseau,,Jean,Green Party,3044.0,5.2,988.0,59225.0
24023,Compton--Stanstead,validated,Therrien,,Jonathan,Parti Rhinocéros Party,252.0,0.4,988.0,59225.0
24024,Dorval--Lachine--LaSalle,validated,Dhillon,,Anju,Liberal,27821.0,52.9,788.0,53362.0
24024,Dorval--Lachine--LaSalle,validated,Hu,,Fang,PC Party,426.0,0.8,788.0,53362.0
24024,Dorval--Lachine--LaSalle,validated,Laquerre,,Céline,Conservative,5543.0,10.5,788.0,53362.0
24024,Dorval--Lachine--LaSalle,validated,Malette,,Réjean,Green Party,2898.0,5.5,788.0,53362.0
24024,Dorval--Lachine--LaSalle,validated,Morrison,,Lori,NDP-New Democratic Party,6207.0,11.8,788.0,53362.0
24024,Dorval--Lachine--LaSalle,validated,Torbati,,Arash,People's Party,528.0,1.0,788.0,53362.0
24024,Dorval--Lachine--LaSalle,validated,Vaudry,,Jean-Frédéric,Bloc Québécois,8974.0,17.1,788.0,53362.0
24024,Dorval--Lachine--LaSalle,validated,Watso,,Xavier,Parti Rhinocéros Party,177.0,0.3,788.0,53362.0
24025,Drummond,validated,Batrhino,,Réal,Parti Rhinocéros Party,270.0,0.5,1126.0,55950.0
24025,Drummond,validated,Bernier,,Frédérik,Green Party,1856.0,3.4,1126.0,55950.0
24025,Drummond,validated,Champoux,,Martin,Bloc Québécois,24574.0,44.8,1126.0,55950.0
24025,Drummond,validated,Choquette,,François,NDP-New Democratic Party,8716.0,15.9,1126.0,55950.0
24025,Drummond,validated,Ebacher,,Jessica,Conservative,9083.0,16.6,1126.0,55950.0
24025,Drummond,validated,Morales,,William,Liberal,9552.0,17.4,1126.0,55950.0
24025,Drummond,validated,Munger,,Lucas,Animal Protection Party,248.0,0.5,1126.0,55950.0
24025,Drummond,validated,Paquet,,Steeve,People's Party,525.0,1.0,1126.0,55950.0
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Beaulieu,,Lynn,NDP-New Democratic Party,1722.0,4.5,783.0,39163.0
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Bernatchez,,Guy,Bloc Québécois,15659.0,40.8,783.0,39163.0
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Cowboy,,Jay,Parti Rhinocéros Party,353.0,0.9,783.0,39163.0
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Drainville,,Dennis,Green Party,1130.0,2.9,783.0,39163.0
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Hébert,,Eric,People's Party,198.0,0.5,783.0,39163.0
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Lebouthillier,,Diane,Liberal,16296.0,42.5,783.0,39163.0
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Pigeon,,Jean-Pierre,Conservative,3022.0,7.9,783.0,39163.0
24027,Gatineau,validated,Chaurette,,Eric,NDP-New Democratic Party,6128.0,11.0,787.0,56570.0
24027,Gatineau,validated,Dostaler,,Guy,Green Party,2264.0,4.1,787.0,56570.0
24027,Gatineau,validated,Goneau,,Sylvie,Conservative,5745.0,10.3,787.0,56570.0
24027,Gatineau,validated,Lam,,Mario-Roberto,People's Party,560.0,1.0,787.0,56570.0
24027,Gatineau,validated,MacKinnon,,Steven,Liberal,29084.0,52.1,787.0,56570.0
24027,Gatineau,validated,Nadeau,,Geneviève,Bloc Québécois,11926.0,21.4,787.0,56570.0
24027,Gatineau,validated,Soublière,,Pierre,ML,76.0,0.1,787.0,56570.0
24028,Hochelaga,validated,Balatsko,,Stepan,People's Party,377.0,0.7,907.0,53944.0
24028,Hochelaga,validated,Blais-Leduc,,Chinook,Parti Rhinocéros Party,314.0,0.6,907.0,53944.0
24028,Hochelaga,validated,Dandenault,,Christine,ML,107.0,0.2,907.0,53944.0
24028,Hochelaga,validated,Fortin,,JP,Communist,101.0,0.2,907.0,53944.0
24028,Hochelaga,validated,Marchand,,Simon,Bloc Québécois,17680.0,33.3,907.0,53944.0
24028,Hochelaga,validated,Marcoux,,Christine,Conservative,2381.0,4.5,907.0,53944.0
24028,Hochelaga,validated,Martinez Ferrada,,Soraya,Liberal,18008.0,34.0,907.0,53944.0
24028,Hochelaga,validated,Morais,,Robert D.,Green Party,2618.0,4.9,907.0,53944.0
24028,Hochelaga,validated,Roy-Goyette,,Catheryn,NDP-New Democratic Party,11451.0,21.6,907.0,53944.0
24029,Honoré-Mercier,validated,Binette,,Jacques,Bloc Québécois,9979.0,19.8,1013.0,51376.0
24029,Honoré-Mercier,validated,Croteau,,Guy,Conservative,4808.0,9.5,1013.0,51376.0
24029,Honoré-Mercier,validated,Cusmano,,Domenico,Green Party,1373.0,2.7,1013.0,51376.0
24029,Honoré-Mercier,validated,Le Seigle,,Yves,ML,71.0,0.1,1013.0,51376.0
24029,Honoré-Mercier,validated,Pham,,Chu Anh,NDP-New Democratic Party,4130.0,8.2,1013.0,51376.0
24029,Honoré-Mercier,validated,Rodriguez,,Pablo,Liberal,29543.0,58.7,1013.0,51376.0
24029,Honoré-Mercier,validated,St-Onge,,Patrick,People's Party,459.0,0.9,1013.0,51376.0
24030,Hull--Aylmer,validated,Deschênes,,Alexandre,ML,102.0,0.2,692.0,55685.0
24030,Hull--Aylmer,validated,Duggan,,Mike,Conservative,4979.0,9.1,692.0,55685.0
24030,Hull--Aylmer,validated,Fergus,,Greg,Liberal,29732.0,54.1,692.0,55685.0
24030,Hull--Aylmer,validated,Grenier,,Sébastien,Parti Rhinocéros Party,195.0,0.4,692.0,55685.0
24030,Hull--Aylmer,validated,Poirier Defoy,,Josée,Green Party,3869.0,7.0,692.0,55685.0
24030,Hull--Aylmer,validated,Riopel,,Joanie,Bloc Québécois,8011.0,14.6,692.0,55685.0
24030,Hull--Aylmer,validated,Tanguay,,Rowen,People's Party,638.0,1.2,692.0,55685.0
24030,Hull--Aylmer,validated,Thibodeau,,Nicolas,NDP-New Democratic Party,7467.0,13.6,692.0,55685.0
24031,Joliette,validated,Bourgeois,,Michel,Liberal,12995.0,22.5,1203.0,58902.0
24031,Joliette,validated,Masse,,Jean-Martin,Conservative,5176.0,9.0,1203.0,58902.0
24031,Joliette,validated,Poirier,,Érica,Green Party,2343.0,4.1,1203.0,58902.0
24031,Joliette,validated,Prescott,,Sylvain,People's Party,498.0,0.9,1203.0,58902.0
24031,Joliette,validated,Savard,,Paul,Pour l'Indépendance du Québec,474.0,0.8,1203.0,58902.0
24031,Joliette,validated,Soumaoro,,Julienne,NDP-New Democratic Party,2623.0,4.5,1203.0,58902.0
24031,Joliette,validated,Ste-Marie,,Gabriel,Bloc Québécois,33590.0,58.2,1203.0,58902.0
24032,Jonquière,validated,Bourdages,,Lyne,Green Party,1009.0,2.0,999.0,50366.0
24032,Jonquière,validated,Gagnon,,Philippe,Conservative,10338.0,20.9,999.0,50366.0
24032,Jonquière,validated,Garneau,,Vincent,Liberal,7849.0,15.9,999.0,50366.0
24032,Jonquière,validated,Simard,,Mario,Bloc Québécois,17577.0,35.6,999.0,50366.0
24032,Jonquière,validated,Théodore,,Sylvie,People's Party,453.0,0.9,999.0,50366.0
24032,Jonquière,validated,Trudel,,Karine,NDP-New Democratic Party,12141.0,24.6,999.0,50366.0
24033,La Pointe-de-l'Île,validated,Beaulieu,,Mario,Bloc Québécois,26010.0,46.8,1141.0,56675.0
24033,La Pointe-de-l'Île,validated,Coutu,,Robert,Conservative,3984.0,7.2,1141.0,56675.0
24033,La Pointe-de-l'Île,validated,Fiori,,Franco,Green Party,1910.0,3.4,1141.0,56675.0
24033,La Pointe-de-l'Île,validated,Lafrenaye,,Jacinthe,Pour l'Indépendance du Québec,199.0,0.4,1141.0,56675.0
24033,La Pointe-de-l'Île,validated,Manseau,,Randy,People's Party,388.0,0.7,1141.0,56675.0
24033,La Pointe-de-l'Île,validated,Plamondon,,Jonathan,Liberal,16898.0,30.4,1141.0,56675.0
24033,La Pointe-de-l'Île,validated,Péclet,,Ève,NDP-New Democratic Party,6057.0,10.9,1141.0,56675.0
24033,La Pointe-de-l'Île,validated,Royer,,Geneviève,ML,88.0,0.2,1141.0,56675.0
24034,La Prairie,validated,Chouinard,,Normand,ML,100.0,0.2,886.0,62439.0
24034,La Prairie,validated,Hernandez,,Victoria,NDP-New Democratic Party,4744.0,7.7,886.0,62439.0
24034,La Prairie,validated,Joannette,,Barbara,Green Party,2565.0,4.2,886.0,62439.0
24034,La Prairie,validated,Lapointe,,Isabelle,Conservative,5540.0,9.0,886.0,62439.0
24034,La Prairie,validated,Poissant,,Jean-Claude,Liberal,22504.0,36.6,886.0,62439.0
24034,La Prairie,validated,Therrien,,Alain,Bloc Québécois,25707.0,41.8,886.0,62439.0
24034,La Prairie,validated,Yablunovsky,,Gregory,People's Party,393.0,0.6,886.0,62439.0
24035,Lac-Saint-Jean,validated,Boudreault,,Danny,People's Party,448.0,0.8,1155.0,55382.0
24035,Lac-Saint-Jean,validated,Brunelle-Duceppe,,Alexis,Bloc Québécois,23839.0,44.0,1155.0,55382.0
24035,Lac-Saint-Jean,validated,Fortin,,Jean-Simon,NDP-New Democratic Party,2753.0,5.1,1155.0,55382.0
24035,Lac-Saint-Jean,validated,Fradette,,Jocelyn,Conservative,12544.0,23.1,1155.0,55382.0
24035,Lac-Saint-Jean,validated,Gagnon-Bond,,Julie,Green Party,1010.0,1.9,1155.0,55382.0
24035,Lac-Saint-Jean,validated,Hébert,,Richard,Liberal,13633.0,25.1,1155.0,55382.0
24036,Lac-Saint-Louis,validated,Benoît,,Julie,Bloc Québécois,3169.0,5.3,445.0,59970.0
24036,Lac-Saint-Louis,validated,Charles,,Gary,People's Party,805.0,1.4,445.0,59970.0
24036,Lac-Saint-Louis,validated,Chevalier,,Dana,NDP-New Democratic Party,7263.0,12.2,445.0,59970.0
24036,Lac-Saint-Louis,validated,Coelho,,Ralston,Nationalist,28.0,0.0,445.0,59970.0
24036,Lac-Saint-Louis,validated,Francis,,Ann,Conservative,9083.0,15.3,445.0,59970.0
24036,Lac-Saint-Louis,validated,Kona-Mancini,,Milan,Green Party,4176.0,7.0,445.0,59970.0
24036,Lac-Saint-Louis,validated,Scarpaleggia,,Francis,Liberal,34622.0,58.2,445.0,59970.0
24036,Lac-Saint-Louis,validated,de Martigny,,Victoria,Animal Protection Party,379.0,0.6,445.0,59970.0
24037,LaSalle--Émard--Verdun,validated,Bélanger,,Rhino Jacques,Parti Rhinocéros Party,265.0,0.5,864.0,53255.0
24037,LaSalle--Émard--Verdun,validated,Côté,,Julien,Independent,274.0,0.5,864.0,53255.0
24037,LaSalle--Émard--Verdun,validated,Dion,,Isabel,Bloc Québécois,12619.0,24.1,864.0,53255.0
24037,LaSalle--Émard--Verdun,validated,Lametti,,David,Liberal,22803.0,43.5,864.0,53255.0
24037,LaSalle--Émard--Verdun,validated,Mercier,,Jency,Green Party,3583.0,6.8,864.0,53255.0
24037,LaSalle--Émard--Verdun,validated,Rocchi,,Claudio,Conservative,3690.0,7.0,864.0,53255.0
24037,LaSalle--Émard--Verdun,validated,Scott,,Steven,NDP-New Democratic Party,8628.0,16.5,864.0,53255.0
24037,LaSalle--Émard--Verdun,validated,Studd,,Eileen,ML,39.0,0.1,864.0,53255.0
24037,LaSalle--Émard--Verdun,validated,Turgeon,,Daniel,People's Party,490.0,0.9,864.0,53255.0
24038,Laurentides--Labelle,validated,Chantrel,,Gaël,Green Party,3157.0,4.8,1018.0,66424.0
24038,Laurentides--Labelle,validated,Dufour,,Claude,NDP-New Democratic Party,4122.0,6.3,1018.0,66424.0
24038,Laurentides--Labelle,validated,Evanko,,Richard,People's Party,418.0,0.6,1018.0,66424.0
24038,Laurentides--Labelle,validated,Gaudreau,,Marie-Hélène,Bloc Québécois,30625.0,46.8,1018.0,66424.0
24038,Laurentides--Labelle,validated,Graham,,David,Liberal,21655.0,33.1,1018.0,66424.0
24038,Laurentides--Labelle,validated,Grégoire,,Serge,Conservative,4983.0,7.6,1018.0,66424.0
24038,Laurentides--Labelle,validated,Leclerc,,Michel,Independent,174.0,0.3,1018.0,66424.0
24038,Laurentides--Labelle,validated,Schneider,,Ludovic,Parti Rhinocéros Party,272.0,0.4,1018.0,66424.0
24039,Laurier--Sainte-Marie,validated,Azzaoui,,Jamil,Green Party,3225.0,6.0,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,Bui,,Christine,People's Party,320.0,0.6,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,Duchesne,,Michel,Bloc Québécois,12188.0,22.8,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,Guilbeault,,Steven,Liberal,22306.0,41.8,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,Lachapelle,,Serge,ML,98.0,0.2,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,Machouf,,Nimâ,NDP-New Democratic Party,13453.0,25.2,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,Morals,,Archie,Parti Rhinocéros Party,208.0,0.4,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,Mourkes,,Dimitri,Independent,42.0,0.1,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,Welsh,,Adrien,Communist,67.0,0.1,551.0,53960.0
24039,Laurier--Sainte-Marie,validated,des Greniers,,Lise,Conservative,1502.0,2.8,551.0,53960.0
24040,Laval--Les Îles,validated,Beauchamp,,Marie-Louise,People's Party,885.0,1.6,840.0,54801.0
24040,Laval--Les Îles,validated,Beddad,,Nacera,Bloc Québécois,11120.0,20.6,840.0,54801.0
24040,Laval--Les Îles,validated,EL-Khoury,,Fayçal,Liberal,26031.0,48.2,840.0,54801.0
24040,Laval--Les Îles,validated,Madi,,Sari,Green Party,2306.0,4.3,840.0,54801.0
24040,Laval--Les Îles,validated,Onofre De Lima,,Noémia,NDP-New Democratic Party,4803.0,8.9,840.0,54801.0
24040,Laval--Les Îles,validated,Pentefountas,,Tom,Conservative,8816.0,16.3,840.0,54801.0
24041,Longueuil--Charles-LeMoyne,validated,Cousineau,,Henri,People's Party,558.0,1.1,1067.0,52611.0
24041,Longueuil--Charles-LeMoyne,validated,Dhatsenpa,,Kalden,NDP-New Democratic Party,5289.0,10.3,1067.0,52611.0
24041,Longueuil--Charles-LeMoyne,validated,Lepage,,Cathy,Bloc Québécois,18794.0,36.5,1067.0,52611.0
24041,Longueuil--Charles-LeMoyne,validated,Poitras,,Casandra,Green Party,2978.0,5.8,1067.0,52611.0
24041,Longueuil--Charles-LeMoyne,validated,Robichaud,,Stéphane,Conservative,3811.0,7.4,1067.0,52611.0
24041,Longueuil--Charles-LeMoyne,validated,Romanado,,Sherry,Liberal,20114.0,39.0,1067.0,52611.0
24042,Lévis--Lotbinière,validated,Brault,,François-Noël,Bloc Québécois,15921.0,25.1,1241.0,64730.0
24042,Lévis--Lotbinière,validated,Daigle,,Ghislain,Liberal,10761.0,16.9,1241.0,64730.0
24042,Lévis--Lotbinière,validated,Fontaine,,Marc,People's Party,2247.0,3.5,1241.0,64730.0
24042,Lévis--Lotbinière,validated,Gourde,,Jacques,Conservative,28297.0,44.6,1241.0,64730.0
